,DateAndTime,Irradiance
4436,16-07-2021 09:35,640.716
4437,16-07-2021 09:40,669.088
4438,16-07-2021 09:45,648.341
4439,16-07-2021 09:50,479.664
4440,16-07-2021 09:55,675.715
4441,16-07-2021 10:00,251.91
4442,16-07-2021 10:05,924.238
4443,16-07-2021 10:10,970.665
4444,16-07-2021 10:15,723.377
4445,16-07-2021 10:20,276.631
4446,16-07-2021 10:25,356.305
4447,16-07-2021 10:30,153.104
4448,16-07-2021 10:35,248.73
4449,16-07-2021 10:40,201.941
4450,16-07-2021 10:45,281.81
4451,16-07-2021 10:50,260.786
4452,16-07-2021 10:55,132.212
4453,16-07-2021 11:00,147.639
4454,16-07-2021 11:05,278.575
4455,16-07-2021 11:10,175.947
4456,16-07-2021 11:15,111.763
4457,16-07-2021 11:20,301.102
4458,16-07-2021 11:25,393.461
4459,16-07-2021 11:30,340.393
4460,16-07-2021 11:35,232.092
4461,16-07-2021 11:40,377.139
4462,16-07-2021 11:45,517.744
4463,16-07-2021 11:50,483.044
4464,16-07-2021 11:55,357.976
4465,16-07-2021 12:00,521.378
4466,16-07-2021 12:05,259.706
4467,16-07-2021 12:10,240.127
4468,16-07-2021 12:15,387.562
4469,16-07-2021 12:20,356.214
4470,16-07-2021 12:25,357.185
4471,16-07-2021 12:30,261.156
4472,16-07-2021 12:35,403.318
4473,16-07-2021 12:40,363.075
4474,16-07-2021 12:45,333.226
4475,16-07-2021 12:50,326.421
4476,16-07-2021 12:55,381.718
4477,16-07-2021 13:00,389.479
4478,16-07-2021 13:05,400.132
4479,16-07-2021 13:10,439.078
4480,16-07-2021 13:15,215.221
4481,16-07-2021 13:20,225.145
4482,16-07-2021 13:25,231.285
4483,16-07-2021 13:30,350.371
4484,16-07-2021 13:35,972.374
4485,16-07-2021 13:40,580.474
4486,16-07-2021 13:45,578.55
4487,16-07-2021 13:50,456.077
4488,16-07-2021 13:55,294.925
4489,16-07-2021 14:00,298.177
4490,16-07-2021 14:05,303.986
4491,16-07-2021 14:10,154.069
4492,16-07-2021 14:15,150.54
4493,16-07-2021 14:20,148.746
4494,16-07-2021 14:25,202.586
4495,16-07-2021 14:30,289.991
4496,16-07-2021 14:35,199.019
4497,16-07-2021 14:40,209.708
4498,16-07-2021 14:45,290.885
4499,16-07-2021 14:50,285.217
4500,16-07-2021 14:55,726.734
4501,16-07-2021 15:00,485.499
4502,16-07-2021 15:05,455.875
4503,16-07-2021 15:10,472.33
4504,16-07-2021 15:15,345.998
4505,16-07-2021 15:20,246.084
4506,16-07-2021 15:25,205.471
4507,16-07-2021 15:30,197.826
4508,16-07-2021 15:35,198.361
4509,16-07-2021 15:40,208.821
4510,16-07-2021 15:45,264.943
4511,16-07-2021 15:50,230.436
4512,16-07-2021 15:55,283.344
4513,16-07-2021 16:00,289.463
4514,16-07-2021 16:05,313.548
4515,16-07-2021 16:10,316.868
4516,16-07-2021 16:15,296.088
4517,16-07-2021 16:20,242.935
4518,16-07-2021 16:25,224.572
4519,16-07-2021 16:30,204.657
4520,16-07-2021 16:35,200.855
4521,16-07-2021 16:40,166.692
4522,16-07-2021 16:45,162.059
4523,16-07-2021 16:50,162.301
4524,16-07-2021 16:55,180.521
4525,16-07-2021 17:00,194.655
4526,16-07-2021 17:05,207.168
4527,16-07-2021 17:10,195.823
4528,16-07-2021 17:15,185.642
4529,16-07-2021 17:20,164.87
4530,16-07-2021 17:25,163.894
4531,16-07-2021 17:30,152.418
4532,16-07-2021 17:35,140.617
4533,16-07-2021 17:40,99.07
4534,16-07-2021 17:45,80.72
4535,16-07-2021 17:50,71.925
4536,16-07-2021 17:55,67.366
4537,16-07-2021 18:00,50.457
4538,16-07-2021 18:05,39.438
4539,16-07-2021 18:10,26.488
4540,16-07-2021 18:15,18.651
4541,16-07-2021 18:20,15.659
4542,16-07-2021 18:25,19.714
4543,16-07-2021 18:30,21.946
4544,16-07-2021 18:35,5.887
4545,16-07-2021 18:40,0.2
4546,16-07-2021 18:45,0.012
4547,16-07-2021 18:50,0.199
4548,16-07-2021 18:55,0
4549,16-07-2021 19:00,0
4550,16-07-2021 19:05,0
4551,16-07-2021 19:10,0
4552,16-07-2021 19:15,0
4553,16-07-2021 19:20,0
4554,16-07-2021 19:25,0
4555,16-07-2021 19:30,0
4556,16-07-2021 19:35,0
4557,16-07-2021 19:40,0
4558,16-07-2021 19:45,0
4559,16-07-2021 19:50,0
4560,16-07-2021 19:55,0
4561,16-07-2021 20:00,0
4562,16-07-2021 20:05,0
4563,16-07-2021 20:10,0
4564,16-07-2021 20:15,0
4565,16-07-2021 20:20,0
4566,16-07-2021 20:25,0
4567,16-07-2021 20:30,0
4568,16-07-2021 20:35,0
4569,16-07-2021 20:40,0
4570,16-07-2021 20:45,0
4571,16-07-2021 20:50,0
4572,16-07-2021 20:55,0
4573,16-07-2021 21:00,0
4574,16-07-2021 21:05,0
4575,16-07-2021 21:10,0
4576,16-07-2021 21:15,0
4577,16-07-2021 21:20,0
4578,16-07-2021 21:25,0
4579,16-07-2021 21:30,0
4580,16-07-2021 21:35,0
4581,16-07-2021 21:40,0
4582,16-07-2021 21:45,0
4583,16-07-2021 21:50,0
4584,16-07-2021 21:55,0
4585,16-07-2021 22:00,0
4586,16-07-2021 22:05,0
4587,16-07-2021 22:10,0
4588,16-07-2021 22:15,0
4589,16-07-2021 22:20,0
4590,16-07-2021 22:25,0
4591,16-07-2021 22:30,0
4592,16-07-2021 22:35,0
4593,16-07-2021 22:40,0
4594,16-07-2021 22:45,0
4595,16-07-2021 22:50,0
4596,16-07-2021 22:55,0
4597,16-07-2021 23:00,0
4598,16-07-2021 23:05,0
4599,16-07-2021 23:10,0
4600,16-07-2021 23:15,0
4601,16-07-2021 23:20,0
4602,16-07-2021 23:25,0
4603,16-07-2021 23:30,0
4604,16-07-2021 23:35,0
4605,16-07-2021 23:40,0
4606,16-07-2021 23:45,0
4607,16-07-2021 23:50,0
4608,16-07-2021 23:55,0
4609,17-07-2021 00:00,0
4610,17-07-2021 00:05,0
4611,17-07-2021 00:10,0
4612,17-07-2021 00:15,0
4613,17-07-2021 00:20,0
4614,17-07-2021 00:25,0
4615,17-07-2021 00:30,0
4616,17-07-2021 00:35,0
4617,17-07-2021 00:40,0
4618,17-07-2021 00:45,0
4619,17-07-2021 00:50,0
4620,17-07-2021 00:55,0
4621,17-07-2021 01:00,0
4622,17-07-2021 01:05,0
4623,17-07-2021 01:10,0
4624,17-07-2021 01:15,0
4625,17-07-2021 01:20,0
4626,17-07-2021 01:25,0
4627,17-07-2021 01:30,0
4628,17-07-2021 01:35,0
4629,17-07-2021 01:40,0
4630,17-07-2021 01:45,0
4631,17-07-2021 01:50,0
4632,17-07-2021 01:55,0
4633,17-07-2021 02:00,0
4634,17-07-2021 02:05,0
4635,17-07-2021 02:10,0
4636,17-07-2021 02:15,0
4637,17-07-2021 02:20,0
4638,17-07-2021 02:25,0
4639,17-07-2021 02:30,0
4640,17-07-2021 02:35,0
4641,17-07-2021 02:40,0
4642,17-07-2021 02:45,0
4643,17-07-2021 02:50,0
4644,17-07-2021 02:55,0
4645,17-07-2021 03:00,0
4646,17-07-2021 03:05,0
4647,17-07-2021 03:10,0
4648,17-07-2021 03:15,0
4649,17-07-2021 03:20,0
4650,17-07-2021 03:25,0
4651,17-07-2021 03:30,0
4652,17-07-2021 03:35,0
4653,17-07-2021 03:40,0
4654,17-07-2021 03:45,0
4655,17-07-2021 03:50,0
4656,17-07-2021 03:55,0
4657,17-07-2021 04:00,0
4658,17-07-2021 04:05,0
4659,17-07-2021 04:10,0
4660,17-07-2021 04:15,0
4661,17-07-2021 04:20,0
4662,17-07-2021 04:25,0
4663,17-07-2021 04:30,0
4664,17-07-2021 04:35,0
4665,17-07-2021 04:40,0
4666,17-07-2021 04:45,0
4667,17-07-2021 04:50,0
4668,17-07-2021 04:55,0
4669,17-07-2021 05:00,0
4670,17-07-2021 05:05,0
4671,17-07-2021 05:10,0
4672,17-07-2021 05:15,0
4673,17-07-2021 05:20,0
4674,17-07-2021 05:25,0
4675,17-07-2021 05:30,0
4676,17-07-2021 05:35,0
4677,17-07-2021 05:40,0
4678,17-07-2021 05:45,0
4679,17-07-2021 05:50,0
4680,17-07-2021 05:55,0
4681,17-07-2021 06:00,0
4682,17-07-2021 06:05,0
4683,17-07-2021 06:10,0
4684,17-07-2021 06:15,1.87
4685,17-07-2021 06:20,5.871
4686,17-07-2021 06:25,9.78
4687,17-07-2021 06:30,15.002
4688,17-07-2021 06:35,20.523
4689,17-07-2021 06:40,26.216
4690,17-07-2021 06:45,29.914
4691,17-07-2021 06:50,32.41
4692,17-07-2021 06:55,38.439
4693,17-07-2021 07:00,44.277
4694,17-07-2021 07:05,45.168
4695,17-07-2021 07:10,47.941
4696,17-07-2021 07:15,48.17
4697,17-07-2021 07:20,44.83
4698,17-07-2021 07:25,38.356
4699,17-07-2021 07:30,41.088
4700,17-07-2021 07:35,64.058
4701,17-07-2021 07:40,91.18
4702,17-07-2021 07:45,114.281
4703,17-07-2021 07:50,133.408
4704,17-07-2021 07:55,135.104
4705,17-07-2021 08:00,129.039
4706,17-07-2021 08:05,107.68
4707,17-07-2021 08:10,92.674
4708,17-07-2021 08:15,98.955
4709,17-07-2021 08:20,117.061
4710,17-07-2021 08:25,141.931
4711,17-07-2021 08:30,148.801
4712,17-07-2021 08:35,151.497
4713,17-07-2021 08:40,167.298
4714,17-07-2021 08:45,193.671
4715,17-07-2021 08:50,198.738
4716,17-07-2021 08:55,185.647
4717,17-07-2021 09:00,223.264
4718,17-07-2021 09:05,254.234
4719,17-07-2021 09:10,268.946
4720,17-07-2021 09:15,311.581
4721,17-07-2021 09:20,289.325
4722,17-07-2021 09:25,344.123
4723,17-07-2021 09:30,365.171
4724,17-07-2021 09:35,296.019
4725,17-07-2021 09:40,263.696
4726,17-07-2021 09:45,254.721
4727,17-07-2021 09:50,265.536
4728,17-07-2021 09:55,271.563
4729,17-07-2021 10:00,288.615
4730,17-07-2021 10:05,299.228
4731,17-07-2021 10:10,288.024
4732,17-07-2021 10:15,282.877
4733,17-07-2021 10:20,284.135
4734,17-07-2021 10:25,278.978
4735,17-07-2021 10:30,299.382
4736,17-07-2021 10:35,325.897
4737,17-07-2021 10:40,356.63
4738,17-07-2021 10:45,409.265
4739,17-07-2021 10:50,472.707
4740,17-07-2021 10:55,480.212
4741,17-07-2021 11:00,777.573
4742,17-07-2021 11:05,460.439
4743,17-07-2021 11:10,458.89
4744,17-07-2021 11:15,506.179
4745,17-07-2021 11:20,538.545
4746,17-07-2021 11:25,423.13
4747,17-07-2021 11:30,581.963
4748,17-07-2021 11:35,447.274
4749,17-07-2021 11:40,682.718
4750,17-07-2021 11:45,594.406
4751,17-07-2021 11:50,653.56
4752,17-07-2021 11:55,577.523
4753,17-07-2021 12:00,423.96
4754,17-07-2021 12:05,523.457
4755,17-07-2021 12:10,559.072
4756,17-07-2021 12:15,771.34
4757,17-07-2021 12:20,505.899
4758,17-07-2021 12:25,660.393
4759,17-07-2021 12:30,534.923
4760,17-07-2021 12:35,624.615
4761,17-07-2021 12:40,899.897
4762,17-07-2021 12:45,554.997
4763,17-07-2021 12:50,573.353
4764,17-07-2021 12:55,595.174
4765,17-07-2021 13:00,524.271
4766,17-07-2021 13:05,539.481
4767,17-07-2021 13:10,332.56
4768,17-07-2021 13:15,313.422
4769,17-07-2021 13:20,392.653
4770,17-07-2021 13:25,397.339
4771,17-07-2021 13:30,407.024
4772,17-07-2021 13:35,281.613
4773,17-07-2021 13:40,197.991
4774,17-07-2021 13:45,190.051
4775,17-07-2021 13:50,228.477
4776,17-07-2021 13:55,301.013
4777,17-07-2021 14:00,278.219
4778,17-07-2021 14:05,261.817
4779,17-07-2021 14:10,256.296
4780,17-07-2021 14:15,287.648
4781,17-07-2021 14:20,342.984
4782,17-07-2021 14:25,453.349
4783,17-07-2021 14:30,523.244
4784,17-07-2021 14:35,501.105
4785,17-07-2021 14:40,365.194
4786,17-07-2021 14:45,342.929
4787,17-07-2021 14:50,364.27
4788,17-07-2021 14:55,432.942
4789,17-07-2021 15:00,530.204
4790,17-07-2021 15:05,528.77
4791,17-07-2021 15:10,416.95
4792,17-07-2021 15:15,356.883
4793,17-07-2021 15:20,299.166
4794,17-07-2021 15:25,135.333
4795,17-07-2021 15:30,132.155
4796,17-07-2021 15:35,240.674
4797,17-07-2021 15:40,257.04
4798,17-07-2021 15:45,658.098
4799,17-07-2021 15:50,538.107
4800,17-07-2021 15:55,361.079
4801,17-07-2021 16:00,261.485
4802,17-07-2021 16:05,302.364
4803,17-07-2021 16:10,304.63
4804,17-07-2021 16:15,352.682
4805,17-07-2021 16:20,246.349
4806,17-07-2021 16:25,390.163
4807,17-07-2021 16:30,504.53
4808,17-07-2021 16:35,482.811
4809,17-07-2021 16:40,482.675
4810,17-07-2021 16:45,440.371
4811,17-07-2021 16:50,390.423
4812,17-07-2021 16:55,399.374
4813,17-07-2021 17:00,417.797
4814,17-07-2021 17:05,371.447
4815,17-07-2021 17:10,290.399
4816,17-07-2021 17:15,104.362
4817,17-07-2021 17:20,231.284
4818,17-07-2021 17:25,205.988
4819,17-07-2021 17:30,93.273
4820,17-07-2021 17:35,55.014
4821,17-07-2021 17:40,19.153
4822,17-07-2021 17:45,14.005
4823,17-07-2021 17:50,12.029
4824,17-07-2021 17:55,11.72
4825,17-07-2021 18:00,7.593
4826,17-07-2021 18:05,7.649
4827,17-07-2021 18:10,7.178
4828,17-07-2021 18:15,5.752
4829,17-07-2021 18:20,6.847
4830,17-07-2021 18:25,8.541
4831,17-07-2021 18:30,4.904
4832,17-07-2021 18:35,4.635
4833,17-07-2021 18:40,4.29
4834,17-07-2021 18:45,6.089
4835,17-07-2021 18:50,2.872
4836,17-07-2021 18:55,0.562
4837,17-07-2021 19:00,0
4838,17-07-2021 19:05,0
4839,17-07-2021 19:10,0
4840,17-07-2021 19:15,0
4841,17-07-2021 19:20,0
4842,17-07-2021 19:25,0
4843,17-07-2021 19:30,0
4844,17-07-2021 19:35,0
4845,17-07-2021 19:40,0
4846,17-07-2021 19:45,0
4847,17-07-2021 19:50,0
4848,17-07-2021 19:55,0
4849,17-07-2021 20:00,0
4850,17-07-2021 20:05,0
4851,17-07-2021 20:10,0
4852,17-07-2021 20:15,0
4853,17-07-2021 20:20,0
4854,17-07-2021 20:25,0
4855,17-07-2021 20:30,0
4856,17-07-2021 20:35,0
4857,17-07-2021 20:40,0
4858,17-07-2021 20:45,0
4859,17-07-2021 20:50,0
4860,17-07-2021 20:55,0
4861,17-07-2021 21:00,0
4862,17-07-2021 21:05,0
4863,17-07-2021 21:10,0
4864,17-07-2021 21:15,0
4865,17-07-2021 21:20,0
4866,17-07-2021 21:25,0
4867,17-07-2021 21:30,0
4868,17-07-2021 21:35,0
4869,17-07-2021 21:40,0
4870,17-07-2021 21:45,0
4871,17-07-2021 21:50,0
4872,17-07-2021 21:55,0
4873,17-07-2021 22:00,0
4874,17-07-2021 22:05,0
4875,17-07-2021 22:10,0
4876,17-07-2021 22:15,0
4877,17-07-2021 22:20,0
4878,17-07-2021 22:25,0
4879,17-07-2021 22:30,0
4880,17-07-2021 22:35,0
4881,17-07-2021 22:40,0
4882,17-07-2021 22:45,0
4883,17-07-2021 22:50,0
4884,17-07-2021 22:55,0
4885,17-07-2021 23:00,0
4886,17-07-2021 23:05,0
4887,17-07-2021 23:10,0
4888,17-07-2021 23:15,0
4889,17-07-2021 23:20,0
4890,17-07-2021 23:25,0
4891,17-07-2021 23:30,0
4892,17-07-2021 23:35,0
4893,17-07-2021 23:40,0
4894,17-07-2021 23:45,0
4895,17-07-2021 23:50,0
4896,17-07-2021 23:55,0
4897,18-07-2021 00:00,0
4898,18-07-2021 00:05,0
4899,18-07-2021 00:10,0
4900,18-07-2021 00:15,0
4901,18-07-2021 00:20,0
4902,18-07-2021 00:25,0
4903,18-07-2021 00:30,0
4904,18-07-2021 00:35,0
4905,18-07-2021 00:40,0
4906,18-07-2021 00:45,0
4907,18-07-2021 00:50,0
4908,18-07-2021 00:55,0
4909,18-07-2021 01:00,0
4910,18-07-2021 01:05,0
4911,18-07-2021 01:10,0
4912,18-07-2021 01:15,0
4913,18-07-2021 01:20,0
4914,18-07-2021 01:25,0
4915,18-07-2021 01:30,0
4916,18-07-2021 01:35,0
4917,18-07-2021 01:40,0
4918,18-07-2021 01:45,0
4919,18-07-2021 01:50,0
4920,18-07-2021 01:55,0
4921,18-07-2021 02:00,0
4922,18-07-2021 02:05,0
4923,18-07-2021 02:10,0
4924,18-07-2021 02:15,0
4925,18-07-2021 02:20,0
4926,18-07-2021 02:25,0
4927,18-07-2021 02:30,0
4928,18-07-2021 02:35,0
4929,18-07-2021 02:40,0
4930,18-07-2021 02:45,0
4931,18-07-2021 02:50,0
4932,18-07-2021 02:55,0
4933,18-07-2021 03:00,0
4934,18-07-2021 03:05,0
4935,18-07-2021 03:10,0
4936,18-07-2021 03:15,0
4937,18-07-2021 03:20,0
4938,18-07-2021 03:25,0
4939,18-07-2021 03:30,0
4940,18-07-2021 03:35,0
4941,18-07-2021 03:40,0
4942,18-07-2021 03:45,0
4943,18-07-2021 03:50,0
4944,18-07-2021 03:55,0
4945,18-07-2021 04:00,0
4946,18-07-2021 04:05,0
4947,18-07-2021 04:10,0
4948,18-07-2021 04:15,0
4949,18-07-2021 04:20,0
4950,18-07-2021 04:25,0
4951,18-07-2021 04:30,0
4952,18-07-2021 04:35,0
4953,18-07-2021 04:40,0
4954,18-07-2021 04:45,0
4955,18-07-2021 04:50,0
4956,18-07-2021 04:55,0
4957,18-07-2021 05:00,0
4958,18-07-2021 05:05,0
4959,18-07-2021 05:10,0
4960,18-07-2021 05:15,0
4961,18-07-2021 05:20,0
4962,18-07-2021 05:25,0
4963,18-07-2021 05:30,0
4964,18-07-2021 05:35,0
4965,18-07-2021 05:40,0
4966,18-07-2021 05:45,0
4967,18-07-2021 05:50,0
4968,18-07-2021 05:55,0
4969,18-07-2021 06:00,0
4970,18-07-2021 06:05,0
4971,18-07-2021 06:10,0
4972,18-07-2021 06:15,0
4973,18-07-2021 06:20,1.412
4974,18-07-2021 06:25,2.397
4975,18-07-2021 06:30,4.105
4976,18-07-2021 06:35,6.938
4977,18-07-2021 06:40,11.028
4978,18-07-2021 06:45,15.928
4979,18-07-2021 06:50,20.818
4980,18-07-2021 06:55,24.866
4981,18-07-2021 07:00,52.914
4982,18-07-2021 07:05,54.428
4983,18-07-2021 07:10,52.303
4984,18-07-2021 07:15,56.08
4985,18-07-2021 07:20,55.602
4986,18-07-2021 07:25,54.368
4987,18-07-2021 07:30,55.024
4988,18-07-2021 07:35,56.721
4989,18-07-2021 07:40,68.38
4990,18-07-2021 07:45,78.441
4991,18-07-2021 07:50,103.685
4992,18-07-2021 07:55,133.327
4993,18-07-2021 08:00,178.253
4994,18-07-2021 08:05,189.306
4995,18-07-2021 08:10,210.02
4996,18-07-2021 08:15,158.002
4997,18-07-2021 08:20,159.075
4998,18-07-2021 08:25,213.811
4999,18-07-2021 08:30,218.013
5000,18-07-2021 08:35,163.767
5001,18-07-2021 08:40,297.067
5002,18-07-2021 08:45,289.92
5003,18-07-2021 08:50,293.035
5004,18-07-2021 08:55,269.257
5005,18-07-2021 09:00,219.793
5006,18-07-2021 09:05,137.385
5007,18-07-2021 09:10,179.309
5008,18-07-2021 09:15,212.016
5009,18-07-2021 09:20,169.322
5010,18-07-2021 09:25,136.499
5011,18-07-2021 09:30,174.95
5012,18-07-2021 09:35,155.93
5013,18-07-2021 09:40,118.003
5014,18-07-2021 09:45,103.435
5015,18-07-2021 09:50,69.185
5016,18-07-2021 09:55,67.665
5017,18-07-2021 10:00,123.156
5018,18-07-2021 10:05,152.34
5019,18-07-2021 10:10,160.472
5020,18-07-2021 10:15,154.995
5021,18-07-2021 10:20,195.236
5022,18-07-2021 10:25,195.997
5023,18-07-2021 10:30,154.995
5024,18-07-2021 10:35,106.306
5025,18-07-2021 10:40,133.935
5026,18-07-2021 10:45,133.442
5027,18-07-2021 10:50,120.467
5028,18-07-2021 10:55,356.102
5029,18-07-2021 11:00,224.177
5030,18-07-2021 11:05,212.146
5031,18-07-2021 11:10,165.693
5032,18-07-2021 11:15,297.203
5033,18-07-2021 11:20,282.201
5034,18-07-2021 11:25,286.181
5035,18-07-2021 11:30,342.292
5036,18-07-2021 11:35,280.621
5037,18-07-2021 11:40,253.053
5038,18-07-2021 11:45,229.495
5039,18-07-2021 11:50,208.391
5040,18-07-2021 11:55,261.408
5041,18-07-2021 12:00,185.941
5042,18-07-2021 12:05,205.166
5043,18-07-2021 12:10,253.323
5044,18-07-2021 12:15,157.195
5045,18-07-2021 12:20,108.146
5046,18-07-2021 12:25,168.894
5047,18-07-2021 12:30,227.333
5048,18-07-2021 12:35,126.271
5049,18-07-2021 12:40,90.192
5050,18-07-2021 12:45,189.798
5051,18-07-2021 12:50,196.935
5052,18-07-2021 12:55,230.708
5053,18-07-2021 13:00,298.454
5054,18-07-2021 13:05,348.118
5055,18-07-2021 13:10,163.598
5056,18-07-2021 13:15,118.43
5057,18-07-2021 13:20,176.748
5058,18-07-2021 13:25,138.659
5059,18-07-2021 13:30,144.799
5060,18-07-2021 13:35,160.156
5061,18-07-2021 13:40,181.572
5062,18-07-2021 13:45,212.107
5063,18-07-2021 13:50,253.336
5064,18-07-2021 13:55,288.631
5065,18-07-2021 14:00,376.831
5066,18-07-2021 14:05,382.613
5067,18-07-2021 14:10,537.367
5068,18-07-2021 14:15,891.5
5069,18-07-2021 14:20,1055.815
5070,18-07-2021 14:25,662.469
5071,18-07-2021 14:30,348.893
5072,18-07-2021 14:35,848.124
5073,18-07-2021 14:40,479.653
5074,18-07-2021 14:45,715.18
5075,18-07-2021 14:50,750.56
5076,18-07-2021 14:55,457.072
5077,18-07-2021 15:00,547.242
5078,18-07-2021 15:05,628.669
5079,18-07-2021 15:10,63.953
5080,18-07-2021 15:15,34.619
5081,18-07-2021 15:20,78.002
5082,18-07-2021 15:25,128.675
5083,18-07-2021 15:30,141.807
5084,18-07-2021 15:35,111.304
5085,18-07-2021 15:40,147.526
5086,18-07-2021 15:45,97.052
5087,18-07-2021 15:50,64.277
5088,18-07-2021 15:55,40.641
5089,18-07-2021 16:00,29.91
5090,18-07-2021 16:05,33.434
5091,18-07-2021 16:10,33.474
5092,18-07-2021 16:15,43.319
5093,18-07-2021 16:20,51.577
5094,18-07-2021 16:25,65.583
5095,18-07-2021 16:30,82.079
5096,18-07-2021 16:35,78.266
5097,18-07-2021 16:40,70.213
5098,18-07-2021 16:45,66.373
5099,18-07-2021 16:50,59.777
5100,18-07-2021 16:55,50.658
5101,18-07-2021 17:00,52.968
5102,18-07-2021 17:05,48.248
5103,18-07-2021 17:10,45.097
5104,18-07-2021 17:15,39.541
5105,18-07-2021 17:20,26.415
5106,18-07-2021 17:25,22.361
5107,18-07-2021 17:30,17.171
5108,18-07-2021 17:35,27.627
5109,18-07-2021 17:40,21.59
5110,18-07-2021 17:45,17.881
5111,18-07-2021 17:50,18.829
5112,18-07-2021 17:55,18.027
5113,18-07-2021 18:00,14.069
5114,18-07-2021 18:05,14.932
5115,18-07-2021 18:10,12.647
5116,18-07-2021 18:15,9.145
5117,18-07-2021 18:20,8.085
5118,18-07-2021 18:25,8.161
5119,18-07-2021 18:30,8.076
5120,18-07-2021 18:35,8.405
5121,18-07-2021 18:40,5.04
5122,18-07-2021 18:45,2.959
5123,18-07-2021 18:50,0.701
5124,18-07-2021 18:55,0
5125,18-07-2021 19:00,0
5126,18-07-2021 19:05,0
5127,18-07-2021 19:10,0
5128,18-07-2021 19:15,0
5129,18-07-2021 19:20,0
5130,18-07-2021 19:25,0
5131,18-07-2021 19:30,0
5132,18-07-2021 19:35,0
5133,18-07-2021 19:40,0
5134,18-07-2021 19:45,0
5135,18-07-2021 19:50,0
5136,18-07-2021 19:55,0
5137,18-07-2021 20:00,0
5138,18-07-2021 20:05,0
5139,18-07-2021 20:10,0
5140,18-07-2021 20:15,0
5141,18-07-2021 20:20,0
5142,18-07-2021 20:25,0
5143,18-07-2021 20:30,0
5144,18-07-2021 20:35,0
5145,18-07-2021 20:40,0
5146,18-07-2021 20:45,0
5147,18-07-2021 20:50,0
5148,18-07-2021 20:55,0
5149,18-07-2021 21:00,0
5150,18-07-2021 21:05,0
5151,18-07-2021 21:10,0
5152,18-07-2021 21:15,0
5153,18-07-2021 21:20,0
5154,18-07-2021 21:25,0
5155,18-07-2021 21:30,0
5156,18-07-2021 21:35,0
5157,18-07-2021 21:40,0
5158,18-07-2021 21:45,0
5159,18-07-2021 21:50,0
5160,18-07-2021 21:55,0
5161,18-07-2021 22:00,0
5162,18-07-2021 22:05,0
5163,18-07-2021 22:10,0
5164,18-07-2021 22:15,0
5165,18-07-2021 22:20,0
5166,18-07-2021 22:25,0
5167,18-07-2021 22:30,0
5168,18-07-2021 22:35,0
5169,18-07-2021 22:40,0
5170,18-07-2021 22:45,0
5171,18-07-2021 22:50,0
5172,18-07-2021 22:55,0
5173,18-07-2021 23:00,0
5174,18-07-2021 23:05,0
5175,18-07-2021 23:10,0
5176,18-07-2021 23:15,0
5177,18-07-2021 23:20,0
5178,18-07-2021 23:25,0
5179,18-07-2021 23:30,0
5180,18-07-2021 23:35,0
5181,18-07-2021 23:40,0
5182,18-07-2021 23:45,0
5183,18-07-2021 23:50,0
5184,18-07-2021 23:55,0
5185,19-07-2021 00:00,0
5186,19-07-2021 00:05,0
5187,19-07-2021 00:10,0
5188,19-07-2021 00:15,0
5189,19-07-2021 00:20,0
5190,19-07-2021 00:25,0
5191,19-07-2021 00:30,0
5192,19-07-2021 00:35,0
5193,19-07-2021 00:40,0
5194,19-07-2021 00:45,0
5195,19-07-2021 00:50,0
5196,19-07-2021 00:55,0
5197,19-07-2021 01:00,0
5198,19-07-2021 01:05,0
5199,19-07-2021 01:10,0
5200,19-07-2021 01:15,0
5201,19-07-2021 01:20,0
5202,19-07-2021 01:25,0
5203,19-07-2021 01:30,0
5204,19-07-2021 01:35,0
5205,19-07-2021 01:40,0
5206,19-07-2021 01:45,0
5207,19-07-2021 01:50,0
5208,19-07-2021 01:55,0
5209,19-07-2021 02:00,0
5210,19-07-2021 02:05,0
5211,19-07-2021 02:10,0
5212,19-07-2021 02:15,0
5213,19-07-2021 02:20,0
5214,19-07-2021 02:25,0
5215,19-07-2021 02:30,0
5216,19-07-2021 02:35,0
5217,19-07-2021 02:40,0
5218,19-07-2021 02:45,0
5219,19-07-2021 02:50,0
5220,19-07-2021 02:55,0
5221,19-07-2021 03:00,0
5222,19-07-2021 03:05,0
5223,19-07-2021 03:10,0
5224,19-07-2021 03:15,0
5225,19-07-2021 03:20,0
5226,19-07-2021 03:25,0
5227,19-07-2021 03:30,0
5228,19-07-2021 03:35,0
5229,19-07-2021 03:40,0
5230,19-07-2021 03:45,0
5231,19-07-2021 03:50,0
5232,19-07-2021 03:55,0
5233,19-07-2021 04:00,0
5234,19-07-2021 04:05,0
5235,19-07-2021 04:10,0
5236,19-07-2021 04:15,0
5237,19-07-2021 04:20,0
5238,19-07-2021 04:25,0
5239,19-07-2021 04:30,0
5240,19-07-2021 04:35,0
5241,19-07-2021 04:40,0
5242,19-07-2021 04:45,0
5243,19-07-2021 04:50,0
5244,19-07-2021 04:55,0
5245,19-07-2021 05:00,0
5246,19-07-2021 05:05,0
5247,19-07-2021 05:10,0
5248,19-07-2021 05:15,0
5249,19-07-2021 05:20,0
5250,19-07-2021 05:25,0
5251,19-07-2021 05:30,0
5252,19-07-2021 05:35,0
5253,19-07-2021 05:40,0
5254,19-07-2021 05:45,0
5255,19-07-2021 05:50,0
5256,19-07-2021 05:55,0
5257,19-07-2021 06:00,0
